AtNum,OxSt,Group,Rsd(0),DCount,RMin,RMax,RAverage,NRMin,NRMax
13,3,E13(Al),1.582394161,4,1.67769,1.7804,1.7246,1.060222567,1.125130542
13,3,E13(Al),1.582394161,4,1.68405,1.80375,1.74777,1.064241793,1.139886663
13,3,E13(Al),1.582394161,4,1.68359,1.77085,1.73132,1.063951095,1.119095383
13,3,E13(Al),1.582394161,4,1.70336,1.79091,1.74554,1.076444821,1.131772376
37,1,E01(Li),2.7815355,10,2.84426,3.40721,3.06987,1.022550314,1.224938528
42,6,E06(Cr),1.549971,6,1.68241,2.27969,1.9645,1.085446115,1.47079526
29,1,E11(Cu),1.418656375,2,1.85002,1.85328,1.85165,1.304064911,1.30636286
29,1,E11(Cu),1.418656375,2,1.8727,1.8874,1.88005,1.32005187,1.330413787
29,1,E11(Cu),1.418656375,2,1.84275,1.84683,1.84479,1.298940344,1.301816305
29,1,E11(Cu),1.418656375,2,1.8705,1.87265,1.87157,1.318501106,1.320016625
82,2,E14(Ge),1.931246917,8,2.50867,2.97907,2.68126,1.298989776,1.542562981
82,2,E14(Ge),1.931246917,12,2.66768,3.03888,2.82791,1.381325183,1.573532609
82,2,E14(Ge),1.931246917,9,2.50105,2.91724,2.69881,1.295044139,1.510547395
25,2,E07(Mn),1.449223348,6,2.13455,2.22257,2.18069,1.472892362,1.533628342
25,2,E07(Mn),1.449223348,6,2.13998,2.22541,2.18743,1.476639197,1.535588012
25,2,E07(Mn),1.449223348,6,2.12951,2.2144,2.18409,1.469414637,1.52799084
25,2,E07(Mn),1.449223348,6,2.13689,2.24045,2.19177,1.47450702,1.545965985
63,2,E16(Ln),2.258751857,6,2.44985,2.66519,2.53914,1.084603425,1.179939262
63,2,E16(Ln),2.258751857,6,2.54612,2.57955,2.55906,1.127224308,1.142024518
22,4,E04(Ti),1.614949407,6,1.79794,2.04575,1.95219,1.113310418,1.26675795
56,2,E02(Be),2.473489875,8,2.72312,2.88057,2.77655,1.100922234,1.164577235
83,3,E15(Sb),2.033455875,6,2.12325,2.51766,2.33563,1.044158384,1.238118826
29,2,E11(Cu),1.418656375,5,1.9551,2.18817,2.01287,1.378134998,1.542424253
29,2,E11(Cu),1.418656375,5,1.95887,2.1564,2.00979,1.380792442,1.520029824
11,1,E01(Li),2.084456,6,2.34453,2.41636,2.38231,1.124768285,1.159228115
11,1,E01(Li),2.084456,6,2.32057,2.43136,2.3691,1.113273679,1.166424237
11,1,E01(Li),2.084456,6,2.37212,2.54728,2.44354,1.138004352,1.222035869
11,1,E01(Li),2.084456,6,2.31922,2.45857,2.37487,1.112626028,1.179478003
19,1,E01(Li),2.5925384,7,2.71734,3.34992,2.98371,1.048138766,1.292139009
92,6,E17(An),1.723427388,8,1.74833,2.5339,2.28912,1.01444947,1.470267919
48,2,E12(Zn),1.7269335,7,2.25452,2.51525,2.36549,1.305504815,1.456483414
3,1,E01(Li),1.718003824,4,1.89397,1.95665,1.93699,1.102424787,1.13890899
11,1,E01(Li),2.084456,6,2.34155,2.38888,2.37021,1.123338655,1.146044819
25,2,E07(Mn),1.449223348,6,2.0968,2.37752,2.23446,1.446843927,1.640547679
25,2,E07(Mn),1.449223348,6,2.08447,2.18203,2.14892,1.438335922,1.505654738
82,2,E14(Ge),1.931246917,8,2.45549,2.85679,2.67311,1.271453163,1.479246375
82,2,E14(Ge),1.931246917,7,2.37001,3.0787,2.67627,1.227191603,1.594151412
82,2,E14(Ge),1.931246917,6,2.27838,2.83048,2.55088,1.179745573,1.465623052
82,2,E14(Ge),1.931246917,6,2.22431,2.74772,2.528,1.151748117,1.422769909
82,2,E14(Ge),1.931246917,5,2.30535,2.69118,2.48388,1.193710644,1.393493487
27,2,E09(Co),1.386164625,6,2.04314,2.14915,2.09318,1.473951912,1.55042912
27,2,E09(Co),1.386164625,6,2.01763,2.34767,2.13512,1.455548615,1.693644433
27,2,E09(Co),1.386164625,6,2.01756,2.20606,2.09839,1.455498116,1.59148485
29,2,E11(Cu),1.418656375,6,1.94181,2.29223,2.08322,1.368766979,1.615775349
25,3,E07(Mn),1.449223348,6,1.89151,2.33341,2.0365,1.305188743,1.610110687
67,3,E16(Ln),1.9568805,9,2.3041,2.49433,2.39203,1.177435209,1.27464605
23,4,E05(V),1.490642156,6,1.57776,2.2585,1.98186,1.058443164,1.51511883
30,2,E12(Zn),1.533859586,6,2.02772,2.39978,2.13838,1.321972375,1.564536951
25,3,E07(Mn),1.449223348,6,1.89236,2.32748,2.03709,1.305775264,1.60601884
64,3,E16(Ln),1.9916513,9,2.30883,2.4952,2.3946,1.159254132,1.25282975
82,2,E14(Ge),1.931246917,7,2.44996,2.68408,2.58952,1.268589728,1.389817106
82,2,E14(Ge),1.931246917,7,2.418,2.89897,2.64398,1.252040834,1.501087186
30,2,E12(Zn),1.533859586,5,1.95858,2.1297,2.03027,1.276896541,1.388458252
30,2,E12(Zn),1.533859586,5,1.97399,2.08314,2.02708,1.286943093,1.358103453
30,2,E12(Zn),1.533859586,5,1.91806,2.12804,2.04857,1.250479521,1.387376015
30,2,E12(Zn),1.533859586,5,1.97456,2.17448,2.05675,1.287314705,1.41765258
56,2,E02(Be),2.473489875,9,2.57218,3.20642,2.85995,1.039899143,1.29631418
56,2,E02(Be),2.473489875,9,2.60266,3.20072,2.85878,1.052221813,1.294009744
56,2,E02(Be),2.473489875,9,2.58835,3.18309,2.84009,1.046436465,1.286882163
56,2,E02(Be),2.473489875,9,2.56879,3.16459,2.85135,1.038528609,1.279402852
73,5,E05(V),1.633735845,6,1.81856,2.05615,1.92765,1.113129767,1.258557194
73,5,E05(V),1.633735845,6,1.85567,2.07986,1.99194,1.135844577,1.273069944
73,5,E05(V),1.633735845,6,1.76459,1.9629,1.91414,1.080095051,1.201479423
73,5,E05(V),1.633735845,6,1.88004,2.06422,1.95839,1.150761309,1.263496793
56,2,E02(Be),2.473489875,10,2.61867,3.42713,2.90414,1.058694449,1.385544382
56,2,E02(Be),2.473489875,10,2.65402,3.45831,2.88964,1.072985997,1.398150053
56,2,E02(Be),2.473489875,8,2.50028,2.93514,2.79296,1.010830901,1.186639181
56,2,E02(Be),2.473489875,8,2.60013,2.91809,2.78472,1.051198966,1.179746086
73,5,E05(V),1.633735845,6,1.88287,2.05529,1.97214,1.152493536,1.258030793
73,5,E05(V),1.633735845,6,1.8704,2.00293,1.94047,1.144860723,1.225981548
73,5,E05(V),1.633735845,6,1.86027,1.9876,1.93165,1.13866021,1.216598146
73,5,E05(V),1.633735845,6,1.88212,2.0582,1.95266,1.152034465,1.259811986
82,2,E14(Ge),1.931246917,4,2.31216,2.49487,2.40351,1.197236863,1.291844134
27,2,E09(Co),1.386164625,6,2.04917,2.11073,2.0772,1.478302045,1.522712355
27,2,E09(Co),1.386164625,6,2.05449,2.11647,2.08349,1.482139973,1.526853277
30,2,E12(Zn),1.533859586,6,2.03384,2.11492,2.07919,1.32596231,1.378822429
30,2,E12(Zn),1.533859586,6,2.02755,2.13644,2.08675,1.321861543,1.392852396
55,1,E01(Li),2.9998288,7,2.97777,3.34859,3.11363,0.992646647,1.116260368
73,5,E05(V),1.633735845,6,1.84165,2.17429,1.99342,1.127263019,1.330869985
73,5,E05(V),1.633735845,6,1.8371,2.1091,1.96888,1.124477991,1.290967574
73,5,E05(V),1.633735845,6,1.84433,2.16479,1.9817,1.128903431,1.325055092
73,5,E05(V),1.633735845,6,1.85629,2.03814,1.9535,1.136224076,1.24753338
73,5,E05(V),1.633735845,6,1.82154,2.16024,1.9896,1.114953807,1.322270064
73,5,E05(V),1.633735845,6,1.84509,2.12831,1.98007,1.129368622,1.302725901
73,5,E05(V),1.633735845,6,1.8673,2.02822,1.9704,1.142963231,1.241461407
73,5,E05(V),1.633735845,6,1.85619,2.1496,1.98869,1.136162866,1.315757383
73,5,E05(V),1.633735845,6,1.86509,2.04959,1.96269,1.141610503,1.254541857
73,5,E05(V),1.633735845,6,1.89202,2.40262,2.01664,1.158094196,1.470629421
73,5,E05(V),1.633735845,6,1.81895,2.18643,1.99773,1.113368484,1.338300807
73,5,E05(V),1.633735845,6,1.8405,2.1789,1.98729,1.12655911,1.333691739
73,5,E05(V),1.633735845,6,1.81304,2.1719,1.99117,1.109751008,1.329407081
11,1,E01(Li),2.084456,8,2.45616,2.63662,2.52034,1.178321826,1.264895973
23,5,E05(V),1.490642156,4,1.59516,1.75873,1.71516,1.070115985,1.179847217
23,5,E05(V),1.490642156,6,1.56972,2.20935,1.92321,1.053049515,1.482146463
29,2,E11(Cu),1.418656375,6,1.93129,2.37262,2.10251,1.361351511,1.672441644
26,2,E08(Fe),1.396533658,5,1.93362,2.32701,2.09607,1.384585319,1.66627563
48,2,E12(Zn),1.7269335,7,2.2496,2.5153,2.36029,1.302655835,1.456512367
48,2,E12(Zn),1.7269335,6,2.25476,2.38907,2.31244,1.30564379,1.383417485
29,2,E11(Cu),1.418656375,5,1.95021,2.13316,1.98808,1.374688074,1.503648126
29,2,E11(Cu),1.418656375,5,1.92848,2.2153,1.99356,1.359370764,1.561547982
66,3,E16(Ln),1.960576625,8,2.2462,2.48452,2.38119,1.145683352,1.267239428
83,3,E15(Sb),2.033455875,8,2.27173,2.91107,2.51321,1.117176934,1.431587494
83,3,E15(Sb),2.033455875,7,2.24911,2.87972,2.4721,1.106053014,1.41617039
30,2,E12(Zn),1.533859586,6,2.08029,2.20911,2.13487,1.356245395,1.440229614
30,2,E12(Zn),1.533859586,6,2.07657,2.21082,2.13229,1.35382014,1.441344449
3,1,E01(Li),1.718003824,3,1.86284,1.99509,1.91925,1.084304921,1.161283795
46,2,E10(Ni),1.523024444,4,1.96354,1.98712,1.97425,1.289237351,1.304719702
46,2,E10(Ni),1.523024444,4,1.97298,1.99016,1.98375,1.295435544,1.306715731
11,1,E01(Li),2.084456,6,2.3357,2.36519,2.35388,1.120532168,1.134679744
11,1,E01(Li),2.084456,7,2.31603,2.75898,2.48004,1.111095653,1.32359714
19,1,E01(Li),2.5925384,7,2.61406,2.93904,2.78046,1.008301362,1.133653411
48,2,E12(Zn),1.7269335,6,2.22392,2.3554,2.27381,1.287785546,1.363920498
48,2,E12(Zn),1.7269335,6,2.24995,2.38353,2.29757,1.302858506,1.380209487
48,2,E12(Zn),1.7269335,7,2.25811,2.74142,2.38475,1.307583645,1.587449661
48,2,E12(Zn),1.7269335,6,2.25111,2.41438,2.34141,1.303530217,1.398073522
48,2,E12(Zn),1.7269335,8,2.27735,2.53837,2.40322,1.31872478,1.469871307
48,2,E12(Zn),1.7269335,5,2.18739,2.40748,2.30146,1.266632444,1.394078
25,2,E07(Mn),1.449223348,6,2.16078,2.21981,2.18433,1.490991712,1.531723874
67,3,E16(Ln),1.9568805,8,2.23604,2.38649,2.33755,1.142655364,1.219537933
25,2,E07(Mn),1.449223348,6,2.15134,2.23977,2.1882,1.484477878,1.545496768
68,3,E16(Ln),1.940805375,8,2.24197,2.37809,2.34023,1.155175078,1.22531091
63,3,E16(Ln),2.258751857,9,2.37108,2.60495,2.4588,1.049730183,1.153269666
63,3,E16(Ln),2.258751857,8,2.29581,2.63866,2.39759,1.016406469,1.168193838
62,3,E16(Ln),1.993293929,8,2.31057,2.65593,2.41175,1.159171744,1.332432694
62,3,E16(Ln),1.993293929,9,2.38208,2.63053,2.47326,1.195047035,1.319689968
63,3,E16(Ln),2.258751857,9,2.36281,2.60909,2.46002,1.046068869,1.155102537
64,3,E16(Ln),1.9916513,8,2.29415,2.62498,2.39458,1.151883364,1.317991759
25,2,E07(Mn),1.449223348,6,2.15747,2.23988,2.18648,1.48870773,1.545572671
64,3,E16(Ln),1.9916513,8,2.26841,2.41271,2.37283,1.138959415,1.211411857
25,2,E07(Mn),1.449223348,6,2.16063,2.24156,2.19153,1.490888208,1.546731912
65,3,E16(Ln),1.9714,8,2.25317,2.40631,2.36337,1.142928883,1.220609719
25,2,E07(Mn),1.449223348,6,2.15823,2.24082,2.18578,1.489232149,1.546221294
66,3,E16(Ln),1.960576625,8,2.24107,2.39296,2.34997,1.143066775,1.220538881
27,2,E09(Co),1.386164625,6,2.10274,2.11146,2.10642,1.516948248,1.523238988
29,2,E11(Cu),1.418656375,5,1.92475,2.3525,2.03043,1.356741515,1.65825921
29,2,E11(Cu),1.418656375,6,1.95589,2.30996,2.09239,1.378691863,1.62827309
27,2,E09(Co),1.386164625,7,2.07202,2.2845,2.18697,1.494786379,1.648072645
30,2,E12(Zn),1.533859586,5,1.51572,1.98893,1.87083,0.988173894,1.296683228
57,3,E16(Ln),2.072325611,9,2.42112,3.24884,2.60661,1.168310611,1.567726608
57,3,E16(Ln),2.072325611,10,2.44284,3.12391,2.63686,1.178791589,1.50744168
63,3,E16(Ln),2.258751857,8,2.29263,2.53238,2.39908,1.014998612,1.121141303
63,3,E16(Ln),2.258751857,9,2.2655,2.87177,2.49268,1.002987554,1.271396852
63,3,E16(Ln),2.258751857,8,2.30374,2.52705,2.40026,1.019917258,1.118781593
63,3,E16(Ln),2.258751857,9,2.26394,2.87863,2.49171,1.002296907,1.274433927
65,3,E16(Ln),1.9714,8,2.27679,2.53757,2.39414,1.154910216,1.287191843
65,3,E16(Ln),1.9714,9,2.24583,2.9175,2.48995,1.139205641,1.479912752
71,3,E16(Ln),1.919697375,5,2.05027,2.29697,2.16585,1.068017296,1.196527135
60,3,E16(Ln),2.0151476,6,2.20556,2.59473,2.39196,1.094490547,1.287612878
29,2,E11(Cu),1.418656375,5,1.93867,2.20255,2.01173,1.366553617,1.552560605
27,2,E09(Co),1.386164625,6,2.00014,2.27669,2.10055,1.442931066,1.642438394
27,2,E09(Co),1.386164625,6,2.05945,2.17093,2.1206,1.485718192,1.56614154
59,3,E16(Ln),2.021333833,9,2.37853,2.67986,2.50575,1.176713099,1.325787931
27,2,E09(Co),1.386164625,6,1.99508,2.22581,2.08721,1.439280706,1.605732797
27,2,E09(Co),1.386164625,6,2.05302,2.15468,2.10531,1.481079493,1.554418545
65,3,E16(Ln),1.9714,9,2.31683,2.61917,2.43633,1.175220655,1.328583748
27,2,E09(Co),1.386164625,6,1.99825,2.22611,2.08836,1.441567592,1.605949221
27,2,E09(Co),1.386164625,6,2.0639,2.15106,2.11035,1.488928489,1.551807023
66,3,E16(Ln),1.960576625,9,2.30054,2.6167,2.43315,1.173399688,1.334658369
27,2,E09(Co),1.386164625,6,2.00218,2.24674,2.09704,1.444402753,1.620832013
27,2,E09(Co),1.386164625,6,2.06409,2.16125,2.11636,1.489065557,1.559158242
63,3,E16(Ln),2.258751857,9,2.33997,2.63718,2.46413,1.03595709,1.167538608
27,2,E09(Co),1.386164625,6,2.00539,2.24424,2.09834,1.446718495,1.619028476
27,2,E09(Co),1.386164625,6,2.0644,2.16641,2.11806,1.489289196,1.562880744
64,3,E16(Ln),1.9916513,9,2.32614,2.63762,2.45843,1.167945413,1.324338251
25,2,E07(Mn),1.449223348,6,2.09238,2.50897,2.21481,1.443794018,1.731251435
25,2,E07(Mn),1.449223348,6,2.0922,2.35215,2.19665,1.443669813,1.623041751
25,2,E07(Mn),1.449223348,6,2.12609,2.25569,2.17396,1.467054753,1.556481962
25,2,E07(Mn),1.449223348,6,2.08742,2.50246,2.20813,1.440371495,1.726759373
25,2,E07(Mn),1.449223348,6,2.11982,2.24852,2.16786,1.462728297,1.551534485
25,2,E07(Mn),1.449223348,6,2.08709,2.34641,2.19145,1.440143787,1.619081009
25,2,E07(Mn),1.449223348,6,2.12183,2.24991,2.17072,1.464115247,1.552493619
25,2,E07(Mn),1.449223348,6,2.094,2.47976,2.21029,1.444911858,1.711095811
25,2,E07(Mn),1.449223348,6,2.09007,2.32878,2.19129,1.442200061,1.606915872
32,2,E14(Ge),1.748195115,3,1.82829,1.98396,1.93199,1.045815759,1.134861883
32,2,E14(Ge),1.748195115,3,1.82186,1.98675,1.92977,1.042137679,1.136457815
32,2,E14(Ge),1.748195115,3,1.82343,2.01201,1.93889,1.043035748,1.150907003
32,2,E14(Ge),1.748195115,3,1.82365,2.0075,1.93977,1.043161593,1.148327199
32,2,E14(Ge),1.748195115,2,1.81745,1.82178,1.81962,1.039615078,1.042091918
32,2,E14(Ge),1.748195115,2,1.81452,1.81452,1.81452,1.037939063,1.037939063
32,2,E14(Ge),1.748195115,2,1.82669,1.82669,1.82669,1.044900529,1.044900529
32,2,E14(Ge),1.748195115,5,1.77284,2.03697,1.83808,1.014097331,1.165184585
32,2,E14(Ge),1.748195115,4,1.71969,1.77257,1.74878,0.983694546,1.013942886
49,3,E13(Al),1.841500846,6,2.09626,2.14751,2.12912,1.138343218,1.166173779
48,2,E12(Zn),1.7269335,6,2.22299,2.30831,2.27881,1.287247019,1.336652512
48,2,E12(Zn),1.7269335,7,2.1984,2.52084,2.35667,1.273007907,1.459720366
48,2,E12(Zn),1.7269335,7,2.18723,2.62004,2.36556,1.266539794,1.517163226
48,2,E12(Zn),1.7269335,6,2.27097,2.3693,2.31093,1.31503037,1.371969448
48,2,E12(Zn),1.7269335,6,2.15524,2.36579,2.29871,1.24801563,1.369936943
48,2,E12(Zn),1.7269335,6,2.14716,2.36316,2.26576,1.243336816,1.368414012
48,2,E12(Zn),1.7269335,7,2.18093,2.43779,2.33331,1.262891709,1.411629342
28,2,E10(Ni),1.382822278,6,2.03489,2.06173,2.05276,1.471548465,1.490958045
27,2,E09(Co),1.386164625,6,2.05197,2.1181,2.0838,1.480322007,1.528029183
30,2,E12(Zn),1.533859586,4,1.9644,1.98803,1.97622,1.280690891,1.296096473
27,2,E09(Co),1.386164625,6,2.0265,2.16726,2.08606,1.461947566,1.563493946
27,2,E09(Co),1.386164625,6,2.05418,2.12492,2.08896,1.481916334,1.532949234
62,3,E16(Ln),1.993293929,9,2.37744,2.59243,2.48868,1.19271923,1.300575877
12,2,E02(Be),1.768518556,6,2.0121,2.14301,2.05594,1.137731913,1.21175432
30,2,E12(Zn),1.533859586,6,2.0138,2.20748,2.07994,1.312897229,1.439166935
20,2,E02(Be),2.20137125,8,2.35857,2.91991,2.51562,1.071409468,1.326405076
30,2,E12(Zn),1.533859586,4,1.97203,1.97435,1.97319,1.285665271,1.287177795
19,1,E01(Li),2.5925384,6,2.6891,2.74726,2.72234,1.037245967,1.059679579
19,1,E01(Li),2.5925384,8,2.76505,3.11066,2.95432,1.066541579,1.19985108
27,2,E09(Co),1.386164625,4,1.96428,1.97903,1.97165,1.417061123,1.427701995
92,6,E17(An),1.723427388,8,1.75851,2.51167,2.30704,1.020356304,1.457369204
92,6,E17(An),1.723427388,7,1.77266,2.45595,2.21109,1.028566688,1.42503828
30,2,E12(Zn),1.533859586,4,1.92903,1.95018,1.94092,1.257631414,1.27142016
30,2,E12(Zn),1.533859586,4,1.93563,1.94879,1.94252,1.261934285,1.270513949
82,2,E14(Ge),1.931246917,8,2.38171,2.97427,2.67545,1.233249865,1.54007754
82,2,E14(Ge),1.931246917,7,2.42943,2.90169,2.62966,1.25795929,1.502495603
82,2,E14(Ge),1.931246917,7,2.41253,3.07182,2.65306,1.249208467,1.590588947
29,2,E11(Cu),1.418656375,4,1.89965,1.93643,1.91804,1.339048718,1.364974658
27,2,E09(Co),1.386164625,6,2.00806,2.18623,2.07624,1.448644673,1.57717919
27,2,E09(Co),1.386164625,6,2.01602,2.16707,2.08854,1.454387137,1.563356878
27,2,E09(Co),1.386164625,5,1.94546,2.17701,2.04515,1.403484092,1.570527743
12,2,E02(Be),1.768518556,6,2.06878,2.0849,2.07672,1.169781337,1.17889631
92,4,E17(An),1.723427388,8,2.29302,2.45894,2.36875,1.330499919,1.426773195
30,2,E12(Zn),1.533859586,5,1.95372,2.13219,2.02597,1.273728063,1.390081608
48,2,E12(Zn),1.7269335,7,2.26472,2.50787,2.36255,1.311411238,1.452209943
27,2,E09(Co),1.386164625,6,2.0594,2.10861,2.08808,1.485682121,1.521182955
27,2,E09(Co),1.386164625,6,2.04817,2.16167,2.10482,1.47758063,1.559461236
48,2,E12(Zn),1.7269335,6,2.1502,2.53508,2.28837,1.245097162,1.467966196
27,2,E09(Co),1.386164625,6,2.06295,2.10557,2.0841,1.488243144,1.518989853
28,2,E10(Ni),1.382822278,6,2.02697,2.07866,2.05172,1.465821048,1.503201122
49,3,E13(Al),1.841500846,4,1.9899,2.12626,2.05829,1.080585982,1.154634278
49,3,E13(Al),1.841500846,4,1.97934,2.13796,2.06144,1.074851529,1.160987791
3,1,E01(Li),1.718003824,4,1.87308,1.97138,1.92718,1.090265327,1.147482894
19,1,E01(Li),2.5925384,9,2.76438,3.45788,2.93573,1.066283146,1.333781594
37,1,E01(Li),2.7815355,9,2.8719,3.51664,3.02771,1.032487272,1.264280107
55,1,E01(Li),2.9998288,9,3.02087,3.67348,3.17772,1.007014134,1.224563215
29,2,E11(Cu),1.418656375,5,1.95601,2.14077,2.001,1.37877645,1.509012357
29,2,E11(Cu),1.418656375,5,1.9513,2.16672,1.99615,1.375456407,1.527304313
29,2,E11(Cu),1.418656375,5,1.95868,2.13928,1.99556,1.380658512,1.507962067
29,2,E11(Cu),1.418656375,5,1.95203,2.16361,1.99475,1.375970978,1.525112098
29,2,E11(Cu),1.418656375,5,1.9557,2.16027,2.00766,1.378557933,1.522757757
29,2,E11(Cu),1.418656375,5,1.95326,2.14907,1.9976,1.376837996,1.514862963
29,2,E11(Cu),1.418656375,5,1.94365,2.14185,1.99051,1.37006398,1.509773641
29,2,E11(Cu),1.418656375,5,1.94791,2.18163,2.00044,1.373066822,1.537814258
29,2,E11(Cu),1.418656375,5,1.95574,2.17462,2.01201,1.378586129,1.532872962
29,2,E11(Cu),1.418656375,5,1.93376,2.1917,1.99556,1.363092595,1.544912523
29,2,E11(Cu),1.418656375,5,1.94135,2.17476,2.01002,1.368442728,1.532971647
29,2,E11(Cu),1.418656375,5,1.92446,2.15653,1.99662,1.356537097,1.52012146
29,2,E11(Cu),1.418656375,5,1.93676,2.13933,1.99597,1.365207272,1.507997312
29,2,E11(Cu),1.418656375,5,1.93309,2.19357,1.99866,1.362620317,1.546230672
29,2,E11(Cu),1.418656375,5,1.95487,2.23632,2.02293,1.377972872,1.576364819
29,2,E11(Cu),1.418656375,5,1.9377,2.17219,1.99271,1.365869871,1.531160074
12,2,E02(Be),1.768518556,6,2.02292,2.11334,2.0596,1.143850028,1.194977567
92,6,E17(An),1.723427388,8,1.79445,2.62009,2.30172,1.041210098,1.52027873
92,6,E17(An),1.723427388,7,1.77539,2.49052,2.20592,1.03015074,1.445097146
38,2,E02(Be),2.382765154,8,2.49556,2.81598,2.60422,1.047337794,1.18181181
28,2,E10(Ni),1.382822278,6,2.01644,2.10369,2.05828,1.458206186,1.521301785
28,2,E10(Ni),1.382822278,6,2.01314,2.09803,2.05791,1.455819762,1.517208707
28,2,E10(Ni),1.382822278,6,2.01829,2.12466,2.06518,1.45954403,1.536466424
28,2,E10(Ni),1.382822278,6,2.00657,2.13092,2.06013,1.45106861,1.540993398
11,1,E01(Li),2.084456,6,2.25111,2.4758,2.35462,1.079950836,1.187743949
11,1,E01(Li),2.084456,6,2.36277,2.65539,2.46734,1.133518769,1.27390072
29,2,E11(Cu),1.418656375,4,1.94273,1.95394,1.94833,1.369415479,1.377317323
58,3,E16(Ln),2.015454154,9,2.48183,2.65138,2.5469,1.231399878,1.315524838
58,3,E16(Ln),2.015454154,10,2.48011,2.88266,2.6075,1.230546473,1.430278131
58,3,E16(Ln),2.015454154,8,2.3733,2.57323,2.47327,1.177550973,1.276749459
58,3,E16(Ln),2.015454154,8,2.42883,2.49535,2.46209,1.205103076,1.238108044
29,2,E11(Cu),1.418656375,5,1.94117,2.34429,2.03889,1.368315847,1.652472044
20,2,E02(Be),2.20137125,8,2.37829,2.61581,2.4647,1.080367521,1.188263906
25,2,E07(Mn),1.449223348,6,2.14332,2.1917,2.17438,1.478943879,1.512327277
20,2,E02(Be),2.20137125,8,2.38437,2.59358,2.46037,1.083129436,1.178165655
28,2,E10(Ni),1.382822278,6,2.03889,2.06551,2.05551,1.4744411,1.493691585
11,1,E01(Li),2.084456,7,2.3053,2.77454,2.50386,1.105948027,1.331061917
27,2,E09(Co),1.386164625,6,2.0531,2.16832,2.09686,1.481137206,1.564258646
82,2,E14(Ge),1.931246917,8,2.49112,3.01584,2.67992,1.289902383,1.561602493
20,2,E02(Be),2.20137125,7,2.30276,2.51615,2.40582,1.046057088,1.142992124
20,2,E02(Be),2.20137125,7,2.31428,2.51273,2.41111,1.05129019,1.141438547
12,2,E02(Be),1.768518556,6,2.02778,2.1406,2.08223,1.146598091,1.210391598
12,2,E02(Be),1.768518556,6,2.02602,2.14273,2.08068,1.145602908,1.211595996
20,2,E02(Be),2.20137125,8,2.35277,2.56944,2.45778,1.068774747,1.167199762
38,2,E02(Be),2.382765154,8,2.46566,2.70892,2.58897,1.034789348,1.136880819
3,1,E01(Li),1.718003824,4,1.91259,1.9842,1.93867,1.113262947,1.154945043
3,1,E01(Li),1.718003824,4,1.90756,1.98998,1.93289,1.110335131,1.158309413
3,1,E01(Li),1.718003824,4,1.92592,1.97508,1.95116,1.121021952,1.149636557
3,1,E01(Li),1.718003824,4,1.93313,1.97806,1.95332,1.125218683,1.151371128
3,1,E01(Li),1.718003824,4,1.93014,1.97119,1.95113,1.123478291,1.147372301
3,1,E01(Li),1.718003824,4,1.92781,1.98118,1.94794,1.122122066,1.153187189
3,1,E01(Li),1.718003824,4,1.97762,2.01752,1.99908,1.151115017,1.174339645
3,1,E01(Li),1.718003824,4,1.97057,2.08158,2.02018,1.147011417,1.211627106
3,1,E01(Li),1.718003824,4,1.96997,2.18249,2.04878,1.146662174,1.270363878
3,1,E01(Li),1.718003824,4,1.97031,2.02753,2.00172,1.146860079,1.180166174
3,1,E01(Li),1.718003824,4,1.92136,1.97926,1.95374,1.118367709,1.152069613
3,1,E01(Li),1.718003824,4,1.95863,1.99161,1.97386,1.140061491,1.159258188
3,1,E01(Li),1.718003824,4,1.90241,2.02059,1.96258,1.107337466,1.176126602
3,1,E01(Li),1.718003824,4,1.91344,1.99116,1.9572,1.113757708,1.158996256
3,1,E01(Li),1.718003824,3,1.83024,1.93677,1.8701,1.06532941,1.127337421
3,1,E01(Li),1.718003824,3,1.80712,1.95802,1.86226,1.051871931,1.139706427
3,1,E01(Li),1.718003824,3,1.82858,1.92075,1.86519,1.064363173,1.118012646
3,1,E01(Li),1.718003824,4,1.90663,2.01453,1.95858,1.109793805,1.172599253
30,2,E12(Zn),1.533859586,4,1.95255,1.9615,1.95828,1.272965282,1.278800235
30,2,E12(Zn),1.533859586,4,1.95457,1.9678,1.96115,1.274282221,1.282907521
92,6,E17(An),1.723427388,7,1.76509,2.42545,2.21755,1.024174278,1.407340986
