AtNum,Group,NumGroup,OxSt,Mult,CN,NZ,Rsd,V,S,G3,VCP,RCMTop,HD_PartOmega,B_PartOmega,C_PartOmega,N_PartOmega,O_PartOmega,F_PartOmega,Me_PartOmega
65,E19(Ln),19,3,4,8,7.1,1.38782,11.19665,28.36015,0.08087306,23.90427,0.0141,0.000014,0,0,0,0.999986,0,0
65,E19(Ln),19,3,4,8,7.01,1.391824,11.29384,28.52391,0.0807626,24.1955,0.007964,0,0,0,0,1,0,0
11,E1(Li),1,1,4,4,5.33,1.605352,17.33004,38.89352,0.08636942,5.76694,0.023785,0.167586,0,0.00042,0.087134,0.744859,0,0
65,E19(Ln),19,3,4,8,7.19,1.397562,11.4341,28.61195,0.08134548,23.86921,0.0205,0.008387,0,0,0,0.991613,0,0
11,E1(Li),1,1,4,6,5.21,1.529527,14.98855,35.78653,0.08568828,16.88897,0.075272,0.076262,0,0,0.278101,0.645461,0,0
70,E19(Ln),19,3,4,8,6.84,1.349601,10.29686,26.84788,0.08092231,22.01334,0.005507,0,0,0,0,1,0,0
11,E1(Li),1,1,4,4,5.37,1.599418,17.13856,38.54157,0.08636978,5.67485,0.024907,0.17012,0,0.000754,0.088639,0.740488,0,0
70,E19(Ln),19,3,4,8,7.07,1.368599,10.73785,27.51571,0.08142367,22.44145,0.022281,0.005008,0,0,0,0.994992,0,0
49,E13(B),13,3,8,5,4.32,1.418595,11.95815,31.45395,0.08812355,7.28094,0.050089,0.11279,0,0,0,0.88721,0,0
3,E1(Li),1,1,4,4,4.48,1.367556,10.71332,30.33563,0.09325373,3.43788,0.075226,0.128812,0,0,0,0.826335,0,0.044853
3,E1(Li),1,1,4,4,4.19,1.390339,11.25773,32.16743,0.09626478,3.59463,0.163397,0.116193,0,0.002379,0,0.881428,0,0
30,E12(Zn),12,2,4,4,4.38,1.387848,11.19732,30.96711,0.09004599,3.84499,0.042242,0.050606,0,0,0,0.92429,0,0.025104
26,E8(Fe),8,2,4,10,9.85,1.303566,9.27871,26.70843,0.09173943,12.23639,0.047675,0.019423,0,0.980577,0,0,0,0
26,E8(Fe),8,2,4,10,9.85,1.307741,9.36815,26.86324,0.09207913,11.6999,0.041107,0.017562,0,0.982438,0,0,0,0
29,E11(Cu),11,2,4,5,4.98,1.361386,10.56897,29.46172,0.09290739,7.06242,0.125433,0,0,0.000018,0,0.99276,0,0.007222
40,E4(Ti),4,4,4,6,5.9,1.283445,8.85565,25.69558,0.08342885,11.77338,0,0,0,0,0,1,0,0
55,E1(Li),1,1,4,12,8.04,1.794099,24.18957,45.459,0.07985686,75.25993,0.074729,0.000606,0,0,0,0.999394,0,0
27,E9(Co),9,2,4,4,4.41,1.392096,11.30046,31.56028,0.09098552,3.79146,0.030741,0.081603,0,0,0,0.908818,0,0.009579
27,E9(Co),9,2,4,4,4.54,1.379101,10.98695,30.74655,0.09020172,3.76087,0.054652,0.088435,0,0,0,0.901986,0,0.009579
27,E9(Co),9,2,4,4,4.71,1.368752,10.74146,29.40821,0.08815989,3.80929,0.031537,0.107585,0,0,0,0.892415,0,0
27,E9(Co),9,2,4,4,4.43,1.395384,11.38072,31.79439,0.09143223,3.7681,0.042527,0.070838,0,0,0,0.904058,0,0.025103
27,E9(Co),9,2,4,4,4.5,1.377157,10.94054,30.38354,0.09017772,3.72449,0.073504,0.094711,0,0,0,0.880185,0,0.025103
30,E12(Zn),12,2,2,6,5.36,1.365741,10.67071,29.48655,0.0859905,12.68949,0.027199,0.004301,0,0.000124,0.624391,0.371183,0,0
29,E11(Cu),11,2,16,5,4.56,2.048715,36.01914,74.85046,0.42479754,6.53775,2.89351,0.017368,0,0,0,0.862555,0,0.120077
29,E11(Cu),11,2,16,5,4.7,1.658217,19.09908,44.96185,0.18340203,6.43148,1.203697,0.019566,0,0,0,0.863559,0,0.116875
29,E11(Cu),11,2,8,5,4.67,1.88828,28.20251,66.03303,0.43991364,5.99049,2.597117,0.012913,0,0.000511,0,0.87519,0,0.111386
29,E11(Cu),11,2,8,5,4.78,1.535155,15.15464,38.30426,0.1352723,6.25817,0.804643,0,0,0,0,0.836015,0,0.163985
48,E12(Zn),12,2,2,6,5.86,1.461645,13.08021,33.33865,0.08518926,16.17631,0,0.01274,0.000967,0,0.986292,0,0,0
30,E12(Zn),12,2,8,5,5.19,1.3496,10.29683,28.26412,0.08626403,7.34353,0.050957,0.027474,0,0.007532,0.135386,0.829608,0,0
27,E9(Co),9,2,8,5,5.22,1.342392,10.13275,27.85998,0.0858296,7.26295,0.043717,0.034577,0,0.007164,0.131843,0.826415,0,0
3,E1(Li),1,1,4,3,5.36,1.438352,12.46478,30.04871,0.08896585,0,0.239897,0.441292,0,0.000084,0.488941,0,0,0.066668
29,E11(Cu),11,1,2,3,4.28,1.588444,16.78819,37.95258,0.09282806,0,0.036471,0.307311,0,0.090757,0.465084,0,0,0.132688
28,E10(Ni),10,2,2,4,4.75,1.400246,11.5001,30.94907,0.09693849,0.89194,0.199485,0.128667,0,0.000659,0.807015,0.063659,0,0
28,E10(Ni),10,2,2,4,4.88,1.390472,11.26097,30.09219,0.09276492,0.88317,0.051707,0.136115,0,0,0.800549,0.063336,0,0
26,E8(Fe),8,2,4,10,10.17,1.29291,9.05302,26.01559,0.09149156,11.48308,0.026598,0.028588,0,0.971412,0,0,0,0
56,E2(Be),2,2,4,8,7.96,1.619139,17.78039,39.32547,0.08666435,31.08381,0.099107,0.000219,0,0.003961,0,0.99582,0,0
27,E9(Co),9,2,2,6,5.71,1.298313,9.167,26.23763,0.08402875,11.93361,0,0.007231,0,0,0,0.992769,0,0
29,E11(Cu),11,1,8,3,5.42,1.505666,14.29797,32.79687,0.08795351,0,0.034898,0.3258,0,0,0.367104,0.121806,0,0.16436
29,E11(Cu),11,1,8,3,5.31,1.484333,13.69879,32.08927,0.08736366,0,0.056739,0.349524,0,0.000123,0.3666,0.105658,0,0.165413
29,E11(Cu),11,1,4,2,5.55,1.494105,13.97113,31.99942,0.08652534,0,0.049201,0.350622,0,0,0.360171,0.107713,0,0.161892
29,E11(Cu),11,1,4,4,5.46,1.472216,13.36606,31.75619,0.0870932,0.21742,0.092918,0.328198,0,0.000017,0.36599,0.124327,0,0.171873
29,E11(Cu),11,1,8,3,5.41,1.493563,13.95595,32.22782,0.08677206,0,0.050738,0.338038,0,0.000013,0.358916,0.121027,0,0.162906
47,E11(Cu),11,1,4,2,6.54,1.587727,16.76549,36.07714,0.08702458,0,0.118233,0.39168,0,0,0.302035,0.150407,0,0.146557
47,E11(Cu),11,1,4,2,6.13,1.577078,16.4304,35.73707,0.0862658,0,0.096745,0.395276,0,0,0.325139,0.127502,0,0.141472
47,E11(Cu),11,1,4,3,5.86,1.616976,17.70921,37.69499,0.08656703,0,0.058212,0.331441,0,0.032494,0.337163,0.141988,0,0.149186
47,E11(Cu),11,1,4,3,5.89,1.587614,16.76191,36.1652,0.08681702,0,0.139291,0.379925,0,0,0.334888,0.113059,0,0.154322
48,E12(Zn),12,2,32,5,5.58,1.505837,14.30284,32.95318,0.08490393,8.82777,0.10814,0.275809,0,0,0.474742,0.222269,0,0.021456
25,E7(Mn),7,2,2,2,5.7,1.39931,11.47706,28.61528,0.08685774,0,0.166158,0.550413,0,0.322117,0,0,0,0.12747
25,E7(Mn),7,2,2,2,5.33,1.444654,12.62933,29.98835,0.08488913,0,0.087879,0.617233,0,0.317918,0,0,0,0.064848
29,E11(Cu),11,2,2,4,5.24,1.351462,10.33952,27.43444,0.08642411,0.49683,0.058644,0.095211,0,0.012602,0.345409,0.546778,0,0
25,E7(Mn),7,2,2,6,5.68,1.364419,10.63976,28.87312,0.08462767,13.24301,0.061338,0.033265,0,0.000101,0,0.966634,0,0
25,E7(Mn),7,2,1,6,6.13,1.357015,10.4675,28.14138,0.08372724,13.32856,0,0.053287,0,0.001654,0,0.94506,0,0
29,E11(Cu),11,2,4,4,5.32,1.369361,10.75579,29.41765,0.08642151,0,0,0,0,0.006191,0.747072,0.246737,0,0
46,E10(Ni),10,2,4,4,4.86,1.459997,13.036,33.66618,0.09612942,1.23731,0.034197,0,0,0.047725,0,0.80657,0,0.145705
46,E10(Ni),10,2,4,4,4.84,1.498644,14.09886,35.79098,0.10420145,1.1521,0.111621,0,0,0.030771,0,0.834836,0,0.134393
46,E10(Ni),10,2,4,4,4.74,1.491742,13.90497,35.52406,0.10327118,1.24452,0.086525,0,0,0.030686,0,0.829033,0,0.140281
46,E10(Ni),10,2,4,4,4.89,1.466592,13.21347,34.05068,0.09671332,1.19951,0.031705,0,0,0.049396,0,0.812612,0,0.137992
46,E10(Ni),10,2,4,4,4.93,1.457672,12.97382,33.39961,0.09474107,1.25733,0.074559,0,0,0.054412,0,0.803343,0,0.142245
46,E10(Ni),10,2,4,4,4.83,1.49173,13.90464,35.33823,0.10240079,1.16942,0.096763,0,0,0.027383,0,0.829419,0,0.143198
57,E19(Ln),19,3,4,16,12.66,1.648924,18.77978,37.52689,0.08285564,44.56551,0.199942,0.096405,0,0.784333,0.119261,0,0,0
28,E10(Ni),10,2,2,6,6.01,1.324509,9.73315,26.44219,0.08365516,12.64585,0,0.068831,0,0,0.598149,0.33302,0,0
28,E10(Ni),10,2,4,4,4.71,1.384243,11.1103,29.70988,0.09579961,0.06636,0.028808,0.056867,0,0.008032,0.425551,0.446427,0,0.063123
40,E4(Ti),4,4,2,8,6.35,1.313322,9.48861,25.57063,0.08162724,20.15439,0.003683,0,0,0,0.373554,0.626446,0,0
40,E4(Ti),4,4,2,8,6.34,1.312113,9.46243,25.52072,0.08156714,20.18337,0.005718,0,0,0,0.370799,0.629201,0,0
29,E11(Cu),11,2,2,4,4.92,1.38454,11.11744,28.66339,0.08794448,0,0,0.158305,0,0.115948,0.319559,0.406189,0,0
28,E10(Ni),10,2,2,4,4.66,1.517918,14.64988,38.42558,0.14849302,0.09897,0.670698,0.137754,0,0.003822,0.858424,0,0,0
28,E10(Ni),10,2,2,4,4.73,1.530377,15.01356,38.95066,0.15016217,0.39469,0.743801,0.145394,0,0.002356,0.85225,0,0,0
25,E7(Mn),7,2,4,6,5.79,1.220081,7.60773,23.36704,0.08486559,9.40452,0.020337,0.003633,0,0,0.996367,0,0,0
25,E7(Mn),7,2,4,6,5.81,1.221335,7.6312,23.41397,0.08485492,9.43512,0.018216,0.00367,0,0,0.99633,0,0,0
56,E2(Be),2,2,3,6,8.24,1.665382,19.34775,39.25046,0.08054406,24.48046,0,0.271785,0,0,0.728215,0,0,0
56,E2(Be),2,2,3,6,7.77,1.692048,20.2921,40.81432,0.08183749,24.24784,0,0.228149,0,0,0.771851,0,0,0
28,E10(Ni),10,2,2,4,4.78,1.378148,10.96419,29.63124,0.09740724,0.56486,0.032927,0,0,0.038311,0.80779,0.153899,0,0
19,E1(Li),1,1,4,7,9.85,1.740829,22.09819,41.34816,0.07956567,28.73557,0.081278,0.51325,0,0,0.465068,0,0,0
20,E2(Be),2,2,4,6,6.74,1.632109,18.2111,39.24589,0.08574573,16.32228,0.024304,0.157091,0,0,0.842892,0,0,0
50,E14(C),14,4,4,4,4.19,1.509079,14.39544,38.88687,0.09584692,4.50742,0.022497,0.051722,0,0.948278,0,0,0,0
50,E14(C),14,4,4,4,4.21,1.519458,14.69449,39.20419,0.0952371,4.62663,0.010255,0.057112,0,0.942888,0,0,0,0
29,E11(Cu),11,2,8,5,5.71,1.360399,10.546,28.10606,0.0893739,6.39235,0.145774,0.180142,0,0.012355,0.623009,0.184494,0,0
30,E12(Zn),12,2,2,4,4.72,1.431783,12.29477,31.59345,0.08950082,3.58492,0.080181,0.209351,0,0.008786,0.781864,0,0,0
28,E10(Ni),10,2,2,10,10.92,1.398789,11.46424,29.71754,0.09152782,13.42891,0,0.108237,0,0.891763,0,0,0,0
29,E11(Cu),11,2,2,4,4.6,1.357909,10.4882,30.13406,0.10824362,0.16826,0.017675,0.028264,0,0,0,0.971736,0,0
27,E9(Co),9,2,4,6,5.86,1.31937,9.62029,27.57721,0.08628652,11.26852,0.041568,0,0,0.001793,0.669213,0.328994,0,0
28,E10(Ni),10,2,4,6,5.81,1.291206,9.01726,26.32441,0.08524313,10.98854,0.0224,0,0,0,0.678874,0.321126,0,0
11,E1(Li),1,1,2,8,6.98,1.519522,14.69634,33.33807,0.08128354,28.57882,0.050102,0.058124,0,0.002166,0.537412,0.402297,0,0
79,E11(Cu),11,1,8,2,3.94,1.837863,26.00326,50.76978,0.09441154,0,0.093352,0,0,0.769639,0.074539,0.052027,0,0.09144
62,E19(Ln),19,3,2,6,6.22,1.56122,15.93973,36.28473,0.08620999,15.41679,0.112636,0.138755,0,0,0.861245,0,0,0
63,E19(Ln),19,3,2,6,6.18,1.553851,15.71509,36.023,0.08626551,15.25147,0.107054,0.13421,0,0,0.86579,0,0,0
70,E19(Ln),19,3,2,6,5.85,1.504372,14.26113,34.67788,0.08820136,14.03459,0.12745,0.081384,0,0,0.918616,0,0,0
29,E11(Cu),11,1,4,4,4.2,1.475244,13.44869,36.25546,0.09300022,4.33116,0.065003,0.039068,0,0,0.928672,0,0,0.03226
29,E11(Cu),11,1,4,4,4.36,1.495081,13.99855,36.65285,0.09510694,4.14956,0.179165,0.013518,0,0,0.954578,0,0,0.031904
29,E11(Cu),11,1,8,4,4.18,1.479229,13.55798,36.01939,0.0936126,4.21768,0.136489,0.035881,0,0,0.92644,0,0,0.03768
29,E11(Cu),11,1,8,4,4.13,1.47825,13.53106,36.04349,0.09439861,4.19305,0.152311,0.030411,0,0,0.932806,0,0,0.036783
29,E11(Cu),11,1,4,4,4.24,1.460903,13.06028,35.76496,0.09311718,4.2246,0.059222,0.041422,0,0,0.916915,0,0,0.041663
29,E11(Cu),11,1,4,4,4.2,1.504789,14.273,37.07263,0.0956198,4.26673,0.193655,0.017692,0,0,0.939209,0,0,0.0431
28,E10(Ni),10,2,4,6,5.8,1.286958,8.92856,26.10208,0.08500545,10.97141,0.03126,0.00065,0,0,0.676301,0.323049,0,0
28,E10(Ni),10,2,4,6,5.88,1.287886,8.94789,26.11894,0.08470331,11.0934,0.011451,0,0,0,0.673983,0.326017,0,0
19,E1(Li),1,1,3,18,11.96,1.805755,24.66409,44.89189,0.08047277,68.20443,0.057219,0.165605,0,0.834395,0,0,0,0
19,E1(Li),1,1,3,19,14.54,1.831365,25.72843,45.97971,0.08124477,70.95449,0.118333,0.176251,0,0.823749,0,0,0,0
29,E11(Cu),11,2,2,4,5.03,1.38574,11.14639,29.04356,0.08953493,0,0,0.235976,0,0.010496,0.355546,0.397982,0,0
29,E11(Cu),11,2,8,4,4.87,1.411777,11.78656,30.5282,0.09576182,0.89203,0.155435,0.226563,0,0,0.368845,0.404592,0,0
30,E12(Zn),12,2,2,4,4.77,1.354663,10.41317,28.64189,0.08733476,3.76592,0.028422,0.19686,0,0,0.387185,0.415955,0,0
30,E12(Zn),12,2,4,4,4.93,1.338783,10.05122,27.83606,0.0868938,3.61515,0.014764,0.203812,0,0.000233,0.390571,0.405384,0,0
29,E11(Cu),11,2,2,4,5.16,1.380058,11.00984,28.84083,0.0910157,0,0,0.230509,0,0,0,0.769491,0,0
29,E11(Cu),11,2,2,4,5.13,1.34782,10.25615,28.24292,0.08924632,0,0,0.222673,0,0,0,0.777327,0,0
77,E9(Co),9,3,4,6,6.54,1.266661,8.51275,23.73949,0.08235894,11.81821,0.030814,0.184078,0,0.004998,0.810924,0,0,0
29,E11(Cu),11,2,8,5,4.91,1.373892,10.86291,29.30392,0.0907295,6.78575,0.119284,0.107155,0,0.003973,0.35759,0.531282,0,0
26,E8(Fe),8,2,2,6,5.42,1.3339,9.94165,27.95062,0.08491861,12.39448,0.041848,0,0,0.005173,0.625766,0.369061,0,0
26,E8(Fe),8,2,1,6,5.41,1.330768,9.87178,27.88339,0.08545148,12.15883,0.057421,0,0,0.003078,0.627295,0.369627,0,0
26,E8(Fe),8,2,1,6,5.52,1.333196,9.92591,27.81541,0.08444687,12.59403,0.030288,0,0,0.008615,0.628944,0.362441,0,0
26,E8(Fe),8,2,1,6,5.25,1.281196,8.80918,25.36595,0.08485283,11.05702,0.088708,0.040439,0,0.000045,0.607094,0.352423,0,0
26,E8(Fe),8,2,1,6,5.1,1.228698,7.77005,23.43397,0.08507387,10.06153,0.107403,0.018494,0,0.002732,0.6267,0.352074,0,0
26,E8(Fe),8,2,4,6,5.56,1.333404,9.93057,27.59201,0.08505219,12.05807,0.007311,0.051049,0,0,0.589064,0.359887,0,0
26,E8(Fe),8,2,4,4,5.99,1.257332,8.32605,24.12349,0.0838837,2.94048,0.088134,0.296794,0,0.001457,0.367648,0.334101,0,0
26,E8(Fe),8,2,4,4,6.4,1.141523,6.23078,19.97486,0.08473951,2.47876,0.057107,0.312897,0,0.000664,0.394521,0.291918,0,0
26,E8(Fe),8,2,4,4,5.98,1.258084,8.34098,24.15158,0.08387345,2.93979,0.087593,0.296299,0,0.00149,0.367817,0.334394,0,0
26,E8(Fe),8,2,4,4,6.4,1.141691,6.23354,19.98025,0.08474704,2.48384,0.058397,0.31273,0,0.000633,0.395048,0.291589,0,0
26,E8(Fe),8,2,4,4,5.88,1.255904,8.2977,24.07668,0.08384683,2.98299,0.085405,0.301975,0,0.001335,0.362697,0.333993,0,0
26,E8(Fe),8,2,4,4,5.88,1.257367,8.32673,24.12022,0.08372717,2.96978,0.079914,0.298447,0,0.001405,0.365274,0.334873,0,0
26,E8(Fe),8,2,2,6,5.82,1.212548,7.46767,22.87662,0.08350538,9.89287,0.003481,0.004014,0,0.001327,0.657021,0.337639,0,0
26,E8(Fe),8,2,2,6,5.81,1.212857,7.47339,22.88837,0.0835055,9.90121,0.003259,0.004046,0,0.001264,0.65725,0.33744,0,0
26,E8(Fe),8,2,4,4,6.42,1.145932,6.30326,20.14297,0.08491154,2.51725,0.063537,0.311721,0,0.000622,0.396104,0.291552,0,0
26,E8(Fe),8,2,4,4,6.43,1.145803,6.30113,20.13554,0.08489198,2.51223,0.063001,0.31099,0,0.000664,0.39643,0.291917,0,0
26,E8(Fe),8,2,4,4,6.45,1.146424,6.31138,20.15329,0.08485463,2.51091,0.061804,0.309872,0,0.000688,0.397308,0.292132,0,0
26,E8(Fe),8,2,4,4,6.43,1.146105,6.30612,20.14784,0.08489906,2.51639,0.06335,0.310971,0,0.000616,0.396844,0.291569,0,0
26,E8(Fe),8,2,4,4,5.98,1.257067,8.32078,24.1221,0.08391589,2.93385,0.088798,0.297579,0,0.00142,0.366383,0.334618,0,0
26,E8(Fe),8,2,4,4,6.37,1.141502,6.23044,19.97806,0.08475935,2.48236,0.05801,0.314168,0,0.00055,0.393708,0.291575,0,0
26,E8(Fe),8,2,4,4,5.98,1.258437,8.34802,24.16812,0.08387285,2.94173,0.087297,0.295861,0,0.001443,0.368005,0.33469,0,0
26,E8(Fe),8,2,4,4,6.39,1.141474,6.22999,19.97356,0.08474076,2.47792,0.056949,0.313097,0,0.000621,0.394369,0.291913,0,0
26,E8(Fe),8,2,2,6,5.82,1.212174,7.46077,22.86241,0.08350255,9.88508,0.001868,0.003959,0,0.001352,0.656942,0.337748,0,0
26,E8(Fe),8,2,2,6,5.82,1.213422,7.48383,22.9096,0.08350389,9.91446,0.00148,0.004031,0,0.001302,0.65664,0.338027,0,0
26,E8(Fe),8,2,2,6,5.7,1.267628,8.53225,24.87429,0.08362926,11.12946,0.015868,0.020869,0,0.00126,0.626839,0.351032,0,0
26,E8(Fe),8,2,2,6,5.7,1.267802,8.53578,24.88461,0.08363922,11.13197,0.016261,0.02068,0,0.001189,0.627132,0.350999,0,0
26,E8(Fe),8,2,2,6,5.69,1.268059,8.54097,24.89411,0.08363725,11.13446,0.015366,0.020959,0,0.001167,0.626531,0.351343,0,0
26,E8(Fe),8,2,2,6,5.69,1.268026,8.5403,24.89212,0.08364135,11.13432,0.016599,0.020967,0,0.001158,0.626586,0.351289,0,0
26,E8(Fe),8,2,2,6,5.51,1.328519,9.82183,27.11609,0.08378627,12.47507,0.031781,0.05226,0,0.001306,0.583165,0.363269,0,0
26,E8(Fe),8,2,2,6,5.51,1.329041,9.83341,27.13636,0.08378462,12.49393,0.032536,0.052438,0,0.001266,0.583223,0.363073,0,0
26,E8(Fe),8,2,2,6,5.53,1.329563,9.84498,27.16846,0.08377481,12.50195,0.031936,0.060641,0,0.001145,0.576273,0.361942,0,0
26,E8(Fe),8,2,2,6,5.52,1.327199,9.79257,27.08957,0.08382307,12.41357,0.032121,0.060614,0,0.001026,0.576028,0.362332,0,0
26,E8(Fe),8,2,2,6,5.51,1.328632,9.82433,27.14673,0.08379885,12.46129,0.031092,0.06208,0,0.001019,0.573943,0.362958,0,0
26,E8(Fe),8,2,2,6,5.51,1.329048,9.83356,27.16725,0.08382028,12.46209,0.031637,0.061834,0,0.000959,0.573922,0.363284,0,0
26,E8(Fe),8,2,2,6,5.5,1.328816,9.82841,27.16897,0.08384067,12.44937,0.030894,0.060336,0,0.000928,0.575065,0.36367,0,0
26,E8(Fe),8,2,2,6,5.5,1.32841,9.8194,27.14631,0.08381389,12.44686,0.031082,0.063053,0,0.000917,0.572513,0.363517,0,0
28,E10(Ni),10,2,2,4,5.05,1.386043,11.1537,29.56038,0.09348239,0,0,0,0,0.074354,0.766514,0.159132,0,0
28,E10(Ni),10,2,4,4,4.92,1.4126,11.80719,30.50977,0.09415381,1.0158,0.127542,0,0,0.079036,0.780467,0.140497,0,0
29,E11(Cu),11,2,4,4,4.64,1.417389,11.92767,31.1014,0.10081569,2.15767,0.321575,0.198703,0,0,0.370549,0.430747,0,0
82,E14(C),14,2,4,6,7.15,1.616024,17.67795,37.59001,0.0863348,12.167,0.323598,0.03793,0,0.205182,0,0.756878,0,0.00001
82,E14(C),14,2,4,7,6.46,1.60768,17.40552,37.94304,0.0844927,19.91804,0.193502,0.087815,0,0.001122,0,0.911053,0,0.00001
82,E14(C),14,2,4,6,8.32,1.615309,17.65451,36.46119,0.08263772,13.28219,0.248694,0.169785,0,0,0.622195,0.20802,0,0
26,E8(Fe),8,4,4,10,10.05,1.317379,9.5768,26.75442,0.09123534,12.10694,0.013438,0.034131,0,0.965869,0,0,0,0
29,E11(Cu),11,2,2,4,5,1.422975,12.06925,31.3012,0.08905161,0,0,0.116591,0,0.098524,0.784885,0,0,0
29,E11(Cu),11,2,2,4,5.1,1.457808,12.97745,32.68999,0.08777712,0,0,0.126626,0,0.102104,0.77127,0,0,0
30,E12(Zn),12,2,2,4,4.37,1.444715,12.63092,34.50203,0.09281103,4.09777,0.039738,0.075948,0,0,0.902955,0.018732,0,0.002366
30,E12(Zn),12,2,2,4,4.5,1.431858,12.29669,33.27823,0.09166173,3.94277,0.011802,0.042863,0,0,0.882545,0.072227,0,0.002366
28,E10(Ni),10,2,4,4,5.04,1.335133,9.96924,27.0538,0.08991724,0.17573,0.019854,0.185478,0,0.052486,0.567836,0.194199,0,0
20,E2(Be),2,2,4,6,7.35,1.50807,14.36658,32.66585,0.08061067,20.0371,0.001125,0.185537,0.014166,0,0.800298,0,0,0
11,E1(Li),1,1,4,4,5.54,1.540705,15.31958,34.41835,0.08467808,4.50061,0.094269,0.364803,0,0.002558,0.273358,0.343251,0,0.01603
11,E1(Li),1,1,4,4,5.64,1.541988,15.3579,34.49331,0.08450754,4.6261,0.086412,0.366467,0,0.003749,0.274635,0.339119,0,0.01603
40,E4(Ti),4,4,2,5,4.96,1.453656,12.86689,32.26121,0.08797284,7.65875,0.152086,0.20251,0,0.103575,0.693915,0,0,0
22,E4(Ti),4,4,6,4,4.12,1.316742,9.56293,30.39594,0.09861907,2.92464,0.010373,0.031626,0,0.000221,0,0.968153,0,0
28,E10(Ni),10,2,4,4,5.09,1.402864,11.56474,30.18836,0.09486051,0.77905,0.087083,0.093482,0,0.003105,0.776026,0.127387,0,0
75,E7(Mn),7,7,4,4,4,1.273333,8.64798,29.67048,0.10206896,2.58536,0.012298,0,0,0.003046,0,0.991549,0,0
55,E1(Li),1,1,4,9,9.17,1.93099,30.15981,52.35399,0.08122895,59.4574,0.121788,0.126259,0,0.00071,0.832865,0,0,0.040165
55,E1(Li),1,1,4,9,9.22,1.922203,29.74994,51.75782,0.08110739,58.92316,0.115499,0.181478,0,0.000117,0.778621,0,0,0.039784
26,E8(Fe),8,2,4,10,10.29,1.292181,9.03772,25.43051,0.0901994,11.65343,0.00492,0.042537,0,0.957463,0,0,0,0
30,E12(Zn),12,2,4,4,4.86,1.363878,10.62712,29.47976,0.08950211,3.87331,0.04755,0.096532,0,0.000746,0.000832,0.90189,0,0
24,E6(Cr),6,3,4,12,11.3,1.277462,8.73238,24.39949,0.08540721,16.847,0.019216,0,0,1,0,0,0,0
46,E10(Ni),10,0,2,8,8.53,1.331311,9.88388,26.49343,0.08516267,13.65931,0.005868,0.080543,0,0.919457,0,0,0,0
78,E10(Ni),10,2,1,4,5.56,1.506908,14.33338,34.06804,0.09375655,0,0,0.298451,0,0.001929,0.69962,0,0,0
29,E11(Cu),11,1,16,4,4.57,1.502056,14.19538,34.16293,0.09156775,3.65868,0.101348,0.180305,0,0.001854,0.765435,0,0.006053,0.046353
19,E1(Li),1,1,4,7,6.67,1.762203,22.92222,44.12368,0.08112315,35.93813,0.045994,0.019664,0,0.002157,0.736724,0.176235,0,0.06522
78,E10(Ni),10,2,2,4,4.99,1.481217,13.61272,33.30453,0.09398933,0.05286,0.017387,0.206367,0,0,0.793632,0,0,0
28,E10(Ni),10,2,2,4,5.07,1.376127,10.91601,28.81053,0.09381194,0.61815,0.017418,0.220405,0,0,0.779595,0,0,0
28,E10(Ni),10,2,2,4,4.94,1.399203,11.47443,30.02362,0.09704383,1.2524,0.036169,0.203491,0,0,0.796509,0,0,0
78,E10(Ni),10,2,4,4,4.74,1.481785,13.62837,34.05867,0.09585759,0.10246,0.100323,0.056283,0,0.126679,0.817038,0,0,0
20,E2(Be),2,2,8,4,5.64,1.648324,18.75928,40.15056,0.08690202,4.35903,0.027581,0.321853,0,0.2914,0.353251,0,0,0.03241
28,E10(Ni),10,2,2,4,4.76,1.511153,14.45486,35.56186,0.10316097,0,0,0.121621,0,0.045208,0.833171,0,0,0
28,E10(Ni),10,2,8,4,4.77,1.401942,11.54195,30.78529,0.09802751,0.15103,0.00932,0.014791,0,0.062564,0.420675,0.499564,0,0.002406
28,E10(Ni),10,2,8,6,5.49,1.328154,9.81372,27.10948,0.08549859,12.7181,0.143974,0.027522,0,0.000429,0.627229,0.344821,0,0
83,E15(N),15,5,2,4,4.67,1.538128,15.24286,37.60722,0.08702287,5.58918,0.011204,0,0,0.84063,0.03488,0.12449,0,0
27,E9(Co),9,2,4,4,4.76,1.671536,19.56302,43.47113,0.13300363,1.63796,0.911827,0.050326,0,0.022047,0,0.849132,0,0.061963
46,E10(Ni),10,2,1,4,5.79,1.426126,12.1496,29.86003,0.08815832,0,0,0.28267,0,0,0.71733,0,0,0
28,E10(Ni),10,2,4,4,4.82,1.396251,11.40195,30.25953,0.09709703,0.0635,0.022831,0.281527,0,0.000077,0.718396,0,0,0
49,E13(B),13,1,2,3,6.1,1.771736,23.29621,45.01043,0.08640212,0,0.323309,0.493669,0.000066,0.014514,0.491751,0,0,0
19,E1(Li),1,1,4,7,6.11,1.684589,20.02492,41.8124,0.08253375,30.94487,0.073779,0.077261,0,0.011479,0,0.896074,0,0.015186
3,E1(Li),1,1,4,4,4.41,1.386888,11.1741,31.51429,0.09241282,3.77639,0.10485,0.055463,0,0.008879,0,0.898743,0,0.036916
3,E1(Li),1,1,4,4,4.48,1.374104,10.86795,30.39209,0.09164848,3.7227,0.088668,0.069721,0,0,0,0.888645,0,0.041634
81,E13(B),13,1,4,8,6.88,1.793686,24.17286,44.67459,0.08192731,46.89835,0.212197,0.135481,0,0.056485,0,0.736816,0,0.071218
